Identifiant;CUM360;GAS360;Category;Anonymised PROD_DT;Anonymised COMP_DT;Anonymised SPUD_DT;Anonymised X Coordinate;Anonymised Y Coordinate;Avg(LATERAL_LENGTH) for;Avg(TOTAL_TVD) for;Avg(TOTAL_MD) for;production Days;Avg(ISIP_(Instant_Shut-in_Pressure_psi)) for;Sum(Total_Clean_Volume_Pumped_(bbl)) for;Avg(Frac_Gradient_(psi/ft)) for;Avg(Breakdown_Pressure_(psi)) for;Avg(Final_(Post_Treatment_Shut-in_Pressure_psi)) for;Avg(Pre_Treatment_Shut-in_Pressure_(psi)) for;Avg(Min_ reat_Rate_(bpm)) for;Avg(Max_Treat_Rate_(bpm)) for;Avg(Avg_Treat_Rate_(bpm)) for;Avg(Min_Treat_Pressure_(psi)) for;Avg(Max_Treat_Pressure_(psi)) for;Avg(Avg_Treat_Pressure_(psi)) for;Sum(Proppant_In Formation (lb)) for;Avg(Entered_ Shot_ Total) for;Avg(Shot_ Density_ shots/ft) for;Avg(Stage_ Length_(Calculated Field)) for;Avg(Total_ No_ of Perfs) for;Avg(NO_ of_ STAGES) for;Avg(Vp_PT_PLEASANT) for;Avg(VTOC_UTICA) for;Avg(GIPTOT_(bcf/section)_UTICA) for;Avg(SW) for;Avg(PAYFLAG_(NTG)) for;Avg(YOUNG'S_MODULUS_PT_PLEASANT) for;Avg(POISSON_RATIO_PT_PLEASANT) for;Avg(FRACTURE_TOUGHNESS) for;Avg(GIPTOT_(bcf/section)_PT_PLEASANT) for;Avg(NPHI_PT_PLEASANT) for;Avg(THICKNESS_PT_PLEASANT) for;Avg(MATURITY_PT_ PLEASANT) for;Avg(UPLIFT_MAGNITUDE_ PT_PLEASANT) for;Avg(MAX_DEPTH_BURIAL_PT_PLEASANT) for;Avg(TEMP_ANAMOLY_PT_PLEASANT) for;Avg(TEMP_PT_PLEASANT) for;Avg(VS_PT_PLEASANT) for;Avg(MHS_PT_PLEASANT_(Min_Horz_Stress)) for;Avg(RESISTIVITY_PT_PLEASANT) for;Avg(GR_PT_PLEASANT) for;Avg(VCLAY_UTICA) for;Avg(VTOC_PT_PLEASANT) for;Avg(VCARB_PT_PLEASANT) for;Avg(VCLAY_PT_PLEASANT) for;Avg(POROSITY FROM DENSITY LOGS) for;Surf X             SP OH-N 27;Surf Y             SP OH-N 27;Proppant per foot;Clusters;Cluster spacing
222;1,650069817;1,349452225;8H;14159;14159;13923;0,346495215;0,351799247;2,790944632;0,94303036;2,461009834;-1,015848473;0,553033496;2,559485106;0,52367608;-0,845441156;0,68604031;0,837627193;0,390868652;0,160072619;0,797081974;0,605950669;0,207787591;0,527643463;2,197613689;0,067969042;-0,939005172;-0,314285002;2,465607917;2,318524944;0,550808287;-0,687239435;0,002271161;-0,275827983;0,085024361;-0,681101474;0,144005322;-0,288570764;0,230810081;-0,003452621;0,216595847;0,726509773;-1,344791449;-0,579551284;0,397957766;0,83142983;0,550808287;0,077009935;0,057298999;-0,229969832;0,153081763;0,569675263;-0,526870231;-0,385889253;1,165994667;0,522116581;-0,321860845;-0,014453806;-0,693906603;-0,249644221
223;0,161490743;0,012596336;6H;13269;13269;13133;0,500636232;0,475912836;0,502411947;0,853213925;1,002468251;0,885852429;0,219802562;-1,220089898;0,146030022;0,710795994;-0,147259063;-1,22967355;0,148883343;0,168310882;-0,369373471;-0,61809753;0,324734181;0,608441181;-0,544411234;-0,782282835;0,903567949;0,007101039;-0,683424981;-1,367098373;0,709297006;-0,712467943;0,001504718;-0,578727302;0,240067083;-0,767490906;0,144005322;-0,499400959;0,385513288;-0,191277189;0,275014039;0,746388606;-1,401078002;-0,55393219;0,343187331;0,852891268;0,709297006;0,03836752;-0,336780178;-0,123027857;0,209777005;0,36642955;-0,44287391;-0,351153108;1,044118922;0,666011934;-0,279352899;-1,288523417;1,473146985;-0,147605153
224;0,53315393;2,774244361;3H;14299;13988;13717;2,160942901;0,338478482;1,110224736;0,067320119;1,062614296;-2,719847795;0,694766718;2,147091199;0,795438798;-0,236056417;0,258513246;1,613397451;0,400318966;-0,10849475;0,375876781;0,912879975;-0,031238856;0,732060184;0,790411218;0,067969042;-0,939005172;-0,309852092;1,153510876;1,335692059;-1,756418667;1,626495096;1,537282147;-0,464176287;1,418391776;1,275125799;0,144005322;0,541941978;-0,942838682;0,196613967;1,531210902;-0,687333986;2,127426925;1,999786437;0,111493672;0,006740157;-1,756418667;1,282639001;-1,160882827;0,144702768;-1,90611946;-1,497714724;-0,886565868;-0,472920472;-0,603149551;1,393261574;1,225553011;-0,119013512;-0,693906603;-0,245479361
225;0,587460622;0,461436717;0H;15209;15209;14872;-1,311567245;-0,446436565;9,545725993;0,104743634;8,627483062;-1,853726593;-0,199472017;12,49834835;-0,024646761;-0,374400207;0,267926863;1,147856614;-2,636392697;0,623436046;-1,046653934;-0,234309214;0,527637824;0,886539084;12,57692351;-0,782282835;0,903567949;-0,381740524;11,97831146;9,444063357;0,205058071;0,651246646;-1,919845431;-0,345967619;2,107354214;-0,256317873;1,503111133;-0,282195387;3,630872498;-2,800062484;-1,104643881;0,688685172;1,396241389;1,602893276;0,106831512;0,190368593;0,205058071;-1,655706388;-1,173701097;-0,924370986;0,379515602;-1,45275903;1,153738269;0,22862289;-0,242728171;-0,999520911;-0,989646949;3,352612619;-0,693906603;-0,313020816
226;-1,746559583;-1,204255747;0H;14528;14546;14425;0,170209367;-2,023150569;0,216975001;-2,316557758;-0,350817753;-3,472996667;-1,766481475;-0,745138119;-1,501386739;-1,327925475;-2,096260284;-1,973615887;0,113997886;0,887286551;0,391600999;0,274368627;-0,021139377;-0,238628579;0,219058059;-1,632534712;-0,017718612;-0,112587556;0,366252651;-0,875681931;;;;;;;;;;;;;;;;;;;;;;;;;;-1,253596771;1,219694145;0,056315934;1,473146985;-0,217887164
227;-0,868660105;-0,912554838;8H;12862;12862;12690;-1,931416586;0,236661714;-0,323676154;0,516402294;-0,568847165;0,546935437;-0,626985941;-0,027497296;-0,6920352;0,774368106;-0,326926475;0,139351628;0,098009995;0,784726786;0,334048308;1,108863402;0,498388734;1,252415542;-0,259962317;1,768472797;-0,017718612;-0,32536728;-0,945844389;0,598567396;2,736875388;-1,277058875;-2,5144364;2,666020908;-0,804431259;0,499127292;-1,215100489;1,033878681;-0,189740822;0,20270645;-2,232556309;0,786685968;-0,8613531;-0,28279704;-0,053033635;0,239774644;2,736875388;-1,839594542;-1,953738745;0,360095191;2,871162532;0,484491398;-0,780798051;0,490013956;-0,232497878;-1,146962638;-1,782837724;-0,01813039;-1,416257799;-0,204871977
228;-0,392944965;-0,485329482;6H;13215;13215;13017;-0,843502267;0,06801699;0,954073937;0,385419993;1,268614499;0,537521076;0,371114965;2,396435336;0,466393261;-0,631177169;-0,077817449;0,3581236;0,611662349;0,277055952;0,875557466;-0,259135734;-0,388969586;-0,494801251;0,761671774;3,468976551;0,903567949;-0,328691963;-0,158586165;1,335692059;-0,147750217;0,926824465;-1,838592358;-0,900351306;2,613036755;-0,186840223;1,503111133;-0,228063994;4,142070297;-3,166297763;-0,879558863;0,815505778;1,233113308;1,620583683;0,18365585;0,33385659;-0,147750217;-1,597255551;-1,435258011;-0,722285082;-0,041709572;-1,498234386;1,215787617;0,089117982;-0,123839898;-0,529067636;-0,936717701;0,001023335;-1,416257799;-0,208776533
229;0,165897808;0,016553819;0H;13113;13113;12885;-0,408487427;0,040061996;2,505507687;0,561310511;2,667010037;-0,290942683;0,128467431;3,370445118;0,137551215;-0,777735623;0,399617238;0,421572709;-0,274948916;-3,868437922;-2,950523162;-0,50221131;-1,166509613;-1,189420886;2,163375793;0,174250527;-0,900618232;-0,321072897;2,400003065;2,318524944;0,710091834;-0,348056156;-0,268788347;0,153738324;-0,290342231;-0,60766166;0,144005322;-0,34516055;0,323068511;-0,770807076;-0,34302175;0,804495963;-0,060331392;0,463553194;-0,353121528;0,113276612;0,710091834;-0,891415946;0,486189756;-0,207865684;0,597257069;0,751990132;0,501553078;-0,135960784;0,62462056;-0,158933033;-0,610092136;0,196163593;-0,72400457;-0,25413282
230;-0,346724053;-0,443821605;1H;13547;13547;13265;-0,13124232;-0,034040011;-0,505012566;-0,168448022;-0,119255481;0,37747694;-0,147385067;0,742127196;-0,08974864;0,142500505;-0,666335131;-0,80913503;-0,821348881;0,5637475;0,375876781;-0,795564165;-0,830470427;-0,53939798;0,088535434;-0,782282835;0,903567949;-0,108265468;-0,224191017;-1,121390152;-0,581249453;-0,237050719;-0,19894101;-0,424524012;0,351045032;0,067271972;-0,12781584;0,66438279;-0,275859955;1,530784434;-0,193428784;0,248500299;-0,466006726;-0,728490409;0,132549689;-0,06632254;-0,581249453;0,236612463;0,56703846;0,969425544;-0,09510072;-0,460988367;-0,605869302;0,98645566;-0,298603572;-0,408976714;-0,121786792;0,736608945;1,400911865;-0,211989143
231;-0,713225735;-0,772967469;1H;13881;13881;13710;0,080332743;0,27910098;-0,332071358;0,202044772;0,613022612;0,212725625;-0,929412813;-1,040328451;-0,518708438;0,229955669;-0,761745016;-1,546118376;-1,065338803;0,12437348;-1,138112986;-1,799164207;-1,604734751;0,867234616;-1,368686683;-1,632534712;0,903567949;-0,04720212;-0,683424981;-1,367098373;-0,343055373;-0,346187378;-0,222575322;-0,270320723;0,479431287;-0,302982543;0,144005322;0,775950665;0,146120158;1,009332053;-0,097066824;0,354928512;-0,782207168;-0,753354818;0,23178721;0,232347663;-0,343055373;0,732365239;0,826688747;-0,239750715;-0,060557923;-0,516996419;-1,068770546;0,729866249;0,259198158;-0,051473032;-0,176411372;-1,67372009;1,473146985;-0,179492362
232;1,007540645;0,772411902;0H;14095;14095;13846;0,127642713;1,026255444;1,499762215;1,627880676;2,06404594;-1,444201893;-0,16858077;0,07321644;-0,518708438;2,210593147;3,05775045;0,622690875;-1,799272269;-1,959514727;-2,892181323;0,259266287;0,687800769;1,203408148;1,058317061;-0,782282835;0,903567949;-0,309535455;1,547139988;1,581400281;1,77418496;-1,273101462;0,023442902;-0,528375207;-0,888364161;-0,825750055;0,144005322;-0,730384041;-0,263762973;0,389479146;-0,173164557;1,141343878;-1,88619142;-0,422871438;1,044678299;1,74527855;1,77418496;-0,08307592;0,733076673;0,022232601;0,330140413;1,12299192;-1,709805759;-1,913025406;1,344462895;0,908671383;-0,886705421;-0,162522072;-0,659508927;-0,247404627
233;-0,999387082;-1,029957811;5H;12293;12293;12126;-0,928200513;-0,704903126;0,143097204;-0,875752448;0,05817535;0,772880098;-1,02312842;-0,234027004;-0,839207338;-1,125785742;-1,059900906;-0,29427161;0,296365514;0,843848437;0,660951018;0,383112887;-0,074741789;0,387563993;0,144812688;0,067969042;-0,939005172;-0,17030775;-0,683424981;-0,62997371;-0,858421901;-0,33123715;0,053274454;-0,821046757;-0,086338649;1,540738852;-2,574206301;0,145785411;-1,288028844;2,124614153;-0,462913087;0,052158596;-0,171449153;-1,002759942;-0,019676485;-0,647964277;-0,858421901;-1,483328921;0,04397941;3,596331106;-0,252045164;0,178196304;0,73015066;0,78158875;-1,590035836;-1,343907865;-0,188877045;0,034260872;0,028444593;-0,175443193
234;-0,51561008;-0,5954923;5H;14159;14159;13914;-0,454067375;-0,629299846;3,244285663;-0,913175962;2,823389753;-0,239163698;-0,06080731;4,044606003;0,187050489;-0,486994961;0,362431537;-0,15590707;0,435972423;0,127119568;0,476773843;0,632754644;0,158052832;0,395087058;3,508663741;0,91822092;-0,939005172;-0,304126248;2,465607917;2,318524944;-1,215617641;-0,507836709;-0,921797718;-1,564526903;1,0724017;1,007076255;-2,574206301;0,711863685;-0,714534977;0,85807626;-0,019259029;-0,200149667;-0,435641174;-1,326300621;0,429216423;-0,390731256;-1,215617641;-0,966936828;-1,096414918;2,120114065;-0,209054401;-0,349260965;0,603757462;1,323529863;-1,266194571;-1,040619989;0,128972686;0,970558238;-0,693906603;-0,24009975
235;1,13224949;0,884409362;5H;13225;13225;13021;0,5875575;0,336001678;3,949482823;0,392904696;3,757157097;-1,373594187;0,167253092;4,227694996;-0,044347455;-0,238149221;0,537874088;1,365444495;0,022879158;-0,190511234;-0,397845305;1,28683508;0,831003392;1,507062933;2,96588518;-0,782282835;-0,939005172;7,45993251;3,449680697;3,055649607;0,22540567;-0,714959648;-0,532218264;-1,415830873;1,770547293;-1,886605657;0,144005322;1,976161068;1,636348535;0,027174274;0,604034605;0,008323221;-0,958771543;-0,937951533;0,353878024;0,371519533;0,22540567;0,586201316;-1,274752592;-0,955288175;1,704962781;-1,470865504;-0,776260151;2,452931707;-0,201266842;0,350676101;0,198406485;-0,155480207;-0,693906603;7,054478831
236;-0,526263567;-0,605059145;5H;14560;14560;14289;1,273357503;-0,958343458;4,397786731;-1,489498086;3,459434176;-1,750168623;0,309309237;4,612063569;0,848325133;-1,539605637;1,476524017;0,956631149;-1,868841566;-1,24693596;-1,266798182;0,257498992;0,77790813;-0,140792738;7,302682452;-0,782282835;1,800610126;-0,383345088;7,057947559;5,75844004;-0,76931749;1,492297136;-0,251854176;2,2363523;-1,407422901;0,578607512;1,503111133;-2,330293357;-0,26267802;-0,372058422;1,477438471;-1,981276995;0,64506582;-0,544656574;-2,261920935;-2,300735874;-0,76931749;0,405868025;-0,951088556;0,204555023;-1,397451093;0,404112666;1,650262924;-0,591533658;-1,605430667;-0,101559497;1,554023496;3,587079121;-0,693906603;-0,314528354
237;1,655324812;1,478066894;0H;14420;14420;14138;1,778972349;-0,131784832;7,406627944;0,288118855;7,844080831;-1,867848134;0,874139132;56,29085448;1,0819307;0,214334288;1,883257144;2,231967306;-2,381509789;0,022119163;-0,829064171;0,373406359;0,595636993;1,650092964;53,14718403;-0,771976752;1,824854509;-0,31539323;5,745850519;4,775607155;-0,89770086;-0,134709619;0,789587937;0,521122654;-1,590178876;1,892528152;1,503111133;-0,908587652;-0,347167636;-0,032800582;1,756690273;-0,095473015;2,294458425;2,640747072;1,735769132;1,379556322;-0,89770086;1,185775949;-1,836523736;0,031852811;-1,663343676;0,239233007;0,443118123;-1,260969425;-0,863049344;1,295274766;0,97808447;35,81919173;-0,693906603;-0,250685436
238;-0,70925568;-0,769403626;8H;12712;12712;12459;1,563022997;-0,15566374;-0,844178819;-0,224583294;-1,10113966;-0,210920616;1,174012907;-0,435454475;1,536233048;0,294940719;1,930906884;1,514893631;-0,454007494;-1,007592744;-2,627264824;-1,428221454;-0,045222617;-2,494355898;-2,604552181;0,91822092;-0,939005172;-0,351614779;0,825486616;1,089983838;-0,907266179;0,05825561;0,634190517;0,274608195;-1,010582248;1,019780757;0,144005322;0,136336372;-0,344358568;0,104639462;1,54311833;-0,350085965;2,14317381;2,185935326;0,980258049;0,718951931;-0,907266179;1,025905575;-1,543039403;-0,138873638;-1,046252823;-0,635759015;-0,423063985;-0,192841472;-0,613434333;0,951616519;0,920218816;-3,126342208;-0,693906603;-0,284716725
239;2,66327075;2,259377987;8H;13969;13969;13702;-1,30302904;0,904712572;1,519910705;1,504383078;1,118249387;-1,284157758;0,694997324;7,691966499;0,514170891;-0,304049784;1,229009776;1,761633613;0,132002399;-0,471672065;0,027921001;0,09392045;-0,453571158;-0,129769468;7,230988927;0,067969042;1,824854509;-0,42289132;7,057947559;5,75844004;2,642502965;-0,402054016;-2,966360313;7,203321415;-3,546239408;-0,448734321;-0,03482439;1,245532893;-1,103349159;-0,403598215;-1,61412193;1,22605599;-0,330540211;0,836959378;0,85861166;1,372862945;2,642502965;-1,614895869;-1,081330143;0,051020044;3,224327636;0,68527734;0,36228203;1,182782179;-1,279034377;-0,194688259;-1,815348199;7,324627699;-0,693906603;-0,351683289
240;-0,589782263;-0,662101723;5H;14262;14262;13975;0,343221234;0,769095885;-1,112825356;0,868183331;-0,444044122;0,471620549;-0,749552588;-2,394935586;-1,062539111;1,105613892;-0,44930296;-0,48292141;0,027890688;-0,078837004;-0,340011892;0,369314391;0,407925051;0,724296381;-1,846479396;-0,782282835;0,903567949;-0,023929338;-1,208263798;-1,612806594;0,388186461;-0,667617262;-0,300247345;-0,22626264;0,688874965;-0,586593328;0,144005322;-0,137664668;0,720497938;0,023089232;0,296086983;0,611824199;-1,217115503;-0,555049419;0,196170933;0,655428289;0,388186461;0,304029404;-0,067922613;-0,380083718;0,169039033;-0,445398497;-0,383066403;-0,073550238;0,823718415;0,588040279;-0,322758373;-1,626926786;1,473146985;-0,165826415
241;1,635824583;1,336658942;0H;13787;13787;13565;1,786845495;1,389163072;-1,760935126;2,058251094;-0,182408828;0,48103491;-0,585049352;-0,332078524;0,680534594;-1,906336282;0,225808431;0,254969109;0,418074101;0,409966593;0,612904799;-0,837393169;-5,106542635;-2,316928464;-0,947307636;-0,782282835;0,903567949;-0,140046976;-0,683424981;-1,367098373;1,305100136;0,206971027;1,830934302;-1,019308129;0,41415014;0,470554904;-2,574206301;-4,177062166;1,263091676;-1,345749482;0,130870112;1,272413106;0,422902759;1,868864461;0,823183959;1,588132506;1,305100136;-0,132678073;-2,04799337;0,021677395;-0,607235223;0,510780198;2,898549354;-2,411655399;-0,378242714;2,251969968;0,03587904;0,798903613;1,473146985;-0,234011535
242;1,208139276;1,052233334;1H;14184;14183;13865;0,724093085;0,337898278;0,196826511;0,460267022;5,00067657;-1,863140953;0,699671279;5,604411828;0,751556484;2,476508324;1,004926033;2,115681077;-1,963876667;-1,035444704;-0,609918597;0,244120328;0,901483486;0,145197392;5,747151916;-0,782282835;0,903567949;-0,427943534;5,745850519;4,775607155;0,244107507;-0,740829403;-0,723468316;-1,415830873;1,994977901;-1,817678427;0,144005322;2,132280166;1,770050501;0,025344422;0,557830115;0,045142538;-0,994009921;-0,945043334;0,270024894;0,337676563;0,244107507;0,504909629;-1,403753563;-0,972874967;1,755898436;-1,779096594;-0,78192384;2,451045582;-0,241173166;0,403968877;0,206409447;7,860186831;-0,693906603;-0,356430004
243;-0,098497814;-0,220895136;1H;13532;13532;13144;0,189871442;0,374417484;0,811355464;0,314315315;1,33778245;-0,634566856;0,390574019;1,44423947;0,41267154;1,868074289;-0,119075533;0,141448574;0,408051041;-0,266669397;-0,402471978;0,151964287;0,367837638;-0,166735434;0,767460874;0,067969042;-0,939005172;5,388654886;1,153510876;1,335692059;-0,209842187;-0,502791007;-0,501511773;-0,464176287;0,967951866;-0,540836135;0,144005322;1,108705823;0,635410253;0,727451023;0,031016776;0,364103358;-0,948767454;-0,801720133;0,236923391;0,339059055;-0,209842187;0,778873069;0,418950497;-0,593216288;0,212855819;-0,875159248;-1,131218444;0,919808068;0,314912784;0,104616019;-0,15656602;0,156418357;-0,693906603;5,108448042
244;-0,506819867;-0,587598423;1H;13386;13386;12726;3,057443629;-0,028437459;1,677740545;-0,834586582;0,802482653;-0,507472984;-1,445302994;0,121872561;-2,298332921;-0,680884791;-1,122070765;-1,005521024;0,054159917;0,518120198;0,504492816;-0,642514321;0,421960486;-0,428676982;1,079633052;-1,763342693;-0,017718612;-0,036019095;0,366252651;-0,875681931;-1,428570426;2,396029289;1,560653296;0,170260105;0,189850817;1,076413632;0,144005322;0,244812525;-0,948606215;-1,493153808;0,654422953;-2,868971198;0,209546297;-0,451062293;1,856236244;0,632654338;-1,428570426;1,803011911;-0,589539091;-0,347235795;-1,820045512;-1,203306025;0,278005907;-1,090507395;1,509499918;1,724628963;2,093961657;-0,302222837;1,473146985;-0,172925608
245;2,415368464;2,036746747;6H;14332;14332;14072;-1,303774607;0,90446733;1,865793121;1,433278401;1,981345128;-1,321815202;0,535275108;5,567808818;0,161322706;0,155480907;4,020322829;1,342852847;-0,103906045;0,132362099;0,540107496;0,542639074;-0,108733562;0,707307933;3,086345746;0,067969042;1,824854509;-0,315342856;1,809559396;1,827108502;2,734779082;-0,578935232;-3,024481624;6,803004195;-3,127846606;-0,515103462;-0,844435268;1,377286163;-0,960117174;-0,360882905;-1,686889544;1,207355107;-0,344789256;0,789334384;0,786477838;1,295520322;2,734779082;-1,774580837;-1,075812906;0,043441479;3,439733266;0,665261638;0,325851913;1,35098738;-1,254407352;-0,235350113;-1,827913597;1,885474911;-0,693906603;-0,250638108
246;-1,070034918;-1,093411089;3H;13364;13364;13228;-0,748885025;-1,362961882;0,378162923;-2,761897581;-0,928219782;0,801123181;-1,238810344;0,207205638;-0,739293077;-1,119984907;-1,023091425;-1,299240165;0,264578094;0,80100947;1,151022459;-0,838450525;-0,34318964;-0,699007327;0,166782637;0,91822092;-0,939005172;-0,252150368;-0,486610425;0,107150954;-1,205030531;-0,3805729;-1,158889869;-1,310091475;0,892878547;1,677325697;-2,574206301;0,159272343;-1,213691753;-1,398177834;0,159698898;-0,856151151;-0,492877048;-1,959638486;0,180100033;-1,056586004;-1,205030531;-1,163247877;-1,249455181;0,788161812;-0,822602049;0,054170227;0,671406398;0,407698051;-1,449929937;-1,751838074;0,383147759;-0,192107851;-0,693906603;-0,191266768
247;-0,95167903;-0,987114372;8H;12699;13147;12594;2,516539525;-0,955436099;0,50912811;-0,726058389;-0,388409031;0,109167655;-1,093088074;-1,480747693;-1,758895812;-0,506023988;-1,082008295;-1,289829513;0,118683992;0,384003583;0,007231241;0,260526875;-0,882046407;0,249850869;-0,8810987;-1,632534712;-0,017718612;-0,097072368;0,366252651;-0,875681931;-1,071117896;2,298643718;0,73583305;0,74702046;-0,483960177;0,866571351;0,144005322;-0,561910382;-0,810595238;-1,301804992;0,998091484;-2,721147107;-0,302711003;-1,117980043;-0,044480583;-0,661253935;-1,071117896;1,733680898;0,469110885;-0,075801678;-1,433258614;-0,571062298;1,17490103;-0,81240469;1,303028068;1,030948427;2,104058852;-1,751656157;1,473146985;-0,208776533
248;1,386859123;1,113064691;5H;14883;14883;14677;-1,302940135;0,903886862;3,415547831;0,808305708;3,288017948;-1,434787533;0,329604629;3,337021763;0,186937004;1,580473282;0,663526037;1,90545602;-0,403816832;-0,767048809;-0,611657826;0,41070988;0,856160135;0,552701056;2,89953936;0,067969042;1,824854509;-0,323662314;3,121656437;2,809941386;1,443815978;0,124169769;-2,639545045;2,076619453;0,159721057;-0,753906311;1,503111133;-0,220951066;1,994926393;-1,779715077;-1,241796732;0,920945931;0,350910097;0,993106451;0,524011407;0,696403849;1,443815978;-2,536989188;-1,435853133;-0,469793301;1,881290214;-2,076338746;1,040965673;0,620343156;-0,230762821;-0,481507356;-1,504055412;0,198812962;-0,693906603;-0,258454502
249;1,042573222;1,967894985;0H;14706;14626;14458;-0,223246784;0,05083489;1,694530954;0,669838704;1,234030523;-2,338566179;1,136452271;;1,14904865;-0,325661215;0,73676524;0,604891998;52,31862371;647,2410034;596,1874225;-0,465234059;1,158954141;0,022759825;8,643398117;;;5,971582671;8,3700446;6,741272925;1,132145545;2,628907827;0,269620388;0,566782849;-0,804431259;-14,15118328;-6,651523735;-0,196840384;-0,520350318;-0,06597343;-0,239215679;0,72192235;-0,402108938;-0,024909213;-0,131696357;0,17180435;-29,31294928;-0,385194317;1,012550082;-0,172256144;0,260840269;1,809936034;-0,149418409;-0,318325543;0,919580346;-0,063278087;-0,482692958;;-0,693906603;5,656127119
250;-0,345086895;-0,442352486;1H;12823;12815;12484;-0,394939469;-0,211943375;0,322754575;-0,535198465;0,068700908;-1,058213097;0,755734804;-0,074230835;1,115648526;1,16241757;1,300621441;0,873743912;-1,994996473;-0,934749156;-0,452541196;-0,176089323;0,586411966;-0,144688894;0,410031121;0,067969042;-0,939005172;-0,318717913;0,825486616;1,089983838;-0,646127504;-0,132949927;-0,017652688;-0,330610731;-0,05198015;0,549161057;-1,215100489;0,463132178;-0,750632941;1,779228593;-0,329938937;0,240967268;-0,167594979;-0,598235473;-0,026746532;-0,319955947;-0,646127504;-0,450809763;0,451399176;2,073269634;-0,092729361;-0,031856682;-0,034587996;0,798374203;-0,794291255;-0,712021687;-0,180699563;0,204646228;-0,693906603;-0,253809081
251;0,456103132;0,277178297;1H;14283;14283;14054;-0,030147396;0,57200835;0,023885303;0,875668034;0,271693809;0,777587279;0,800325644;0,353617676;0,808563991;-0,352108068;0,686413288;0,207940423;0,346838781;0,316599614;0,368669848;0,772087734;-0,023958406;0,564280789;-0,008567013;0,91822092;2,63098025;-0,284362854;-0,158586165;0,352859175;0,175728915;-0,33123715;0,348006596;0,170260105;-0,804431259;-0,299173795;0,144005322;-0,067904676;-0,553165592;0,360760581;-0,164306973;0,639348736;-0,61950471;-0,254788206;0,251687006;0,433810101;0,175728915;0,066264953;1,133342323;-0,287173424;-0,007805066;1,415642238;-0,451446319;-0,300718898;0,925110842;0,099466489;-0,459232561;-0,050416727;-0,693906603;-0,221531417
